logID,lineID,sid,time,tid,component,message,template,values
35,1,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:774+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
35,2,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:775+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
35,3,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:775+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
35,4,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:775+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
35,5,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:776+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
35,6,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:776+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
35,7,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:776+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
35,8,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:700+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
36,1,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:702+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
36,2,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:702+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
36,3,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:702+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
36,4,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:703+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
36,5,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:703+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
36,6,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:703+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
36,7,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-26T13:29:34:703+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
36,8,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:877+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
37,1,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:880+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
37,2,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:881+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
37,3,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:894+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
37,4,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:904+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
37,5,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:904+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
37,6,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:904+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
37,7,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-29T00:30:55:904+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
37,8,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:848+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
38,1,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:853+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
38,2,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:854+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
38,3,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:854+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
38,4,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:854+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
38,5,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:855+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
38,6,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:855+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
38,7,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-30T12:22:29:855+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
39,1,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:613+0200,0,ngl-lib_NglAppLib,-------- Initializing session logs --------,-------- Initializing session logs --------,[]
39,2,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:613+0200,25,ngl-lib_kOperatingConfig,GetRuntimeDetails: No operating configs found,GetRuntimeDetails: No operating configs found,[]
39,3,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:613+0200,24,ngl-lib_kOperatingConfig,GetRuntimeDetails: Fallback to NAMED_USER_ONLINE!!,GetRuntimeDetails: Fallback to NAMED_USER_ONLINE!!,[]
39,4,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:613+0200,3,ngl-lib_kOperatingConfig,"Deserialize: No Operating Config file, default init","Deserialize: No Operating Config file, default init",[]
39,5,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:616+0200,65,ngl-lib_NglAppLib,"SetConfig: OS Name=MAC, OS Version=10.15.5","SetConfig: OS Name=<*>, OS Version=<*>","['MAC', '10.15.5']"
39,6,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:616+0200,64,ngl-lib_NglAppLib,"SetConfig: NGLLibVersion=1.17.0.35, Environment=5, Runtimemode=NAMED_USER_ONLINE, NpdID=","SetConfig: NGLLibVersion=<*>, Environment=<*>, Runtimemode=<*>, NpdID=","['1.17.0.35', '5', 'NAMED_USER_ONLINE']"
39,7,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:616+0200,63,ngl-lib_NglAppLib,"SetConfig: ClientID=ProjectCentral16, AppID=CCLibrary1, AppVersion=3.8","SetConfig: ClientID=<*>, AppID=<*>, AppVersion=<*>","['ProjectCentral16', 'CCLibrary1', '3.8']"
39,8,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:616+0200,44,ngl-lib_NglController,NglController: constructor invoked in 4 license mode,NglController: constructor invoked in <*> license mode,['4']
39,9,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:616+0200,38,ngl-lib_NglController,InitializeProfileUpdates: invoked and running in headless mode,InitializeProfileUpdates: invoked and running in headless mode,[]
39,10,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
39,11,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,68,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetCachedSP : Failed to fetch principal,ValidateAndGetCachedSP : Failed to fetch principal,[]
39,12,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,11,ngl-lib_NglAppLib ErrorID=218,GetCachedNglProfile Status: Data Not Found : Principal,GetCachedNglProfile Status: Data Not Found : Principal,[]
39,13,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
39,14,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,69,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetPrefetchedSP : Failed to fetch principal,ValidateAndGetPrefetchedSP : Failed to fetch principal,[]
39,15,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,20,ngl-lib_NglAppLib ErrorID=218,GetPrefetchedNglProfile Status: Data Not Found : Principal,GetPrefetchedNglProfile Status: Data Not Found : Principal,[]
39,16,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 1 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['1', '0', 'no']"
39,17,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:628+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 2 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['2', '0', 'no']"
39,18,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:629+0200,39,ngl-lib_NglController,InitializeProfileUpdates: Initial internal status = 403,InitializeProfileUpdates: Initial internal status = <*>,['403']
39,19,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:629+0200,43,ngl-lib_NglController,LogCurrentUser: CachedNotValidated UserID=0,LogCurrentUser: <*> UserID=<*>,"['CachedNotValidated', '0']"
39,20,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:629+0200,40,ngl-lib_NglController,InitializeWorkflows: invoked,InitializeWorkflows: invoked,[]
39,21,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:629+0200,61,ngl-lib_NglAppLib,SetAppRuntimeConfig: AppLocale=en_US,SetAppRuntimeConfig: AppLocale=<*>,['en_US']
39,22,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:629+0200,41,ngl-lib_NglController,InitialProfileTimer: app is licensed,InitialProfileTimer: app is licensed,[]
39,23,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
39,24,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,48,ngl-lib_NUSecureProfileFetcher,operator() : Blocking initial unauth call for unlicensed app (principal not found),operator() : Blocking initial unauth call for unlicensed app (principal not found),[]
39,25,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,18,ngl-lib_NglAppLib ErrorID=255,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,[]
39,26,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
39,27,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 2 type 9 status 403 sequence initial),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['2', '9', '403', 'initial']"
39,28,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
39,29,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,53,ngl-lib_NglController,ProcessV2Profile: Initial profile failure: licensed from cache (profile status 403),ProcessV2Profile: Initial profile failure: licensed from cache (profile status <*>),['403']
39,30,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,43,ngl-lib_NglController,LogCurrentUser: Cached UserID=0,LogCurrentUser: <*> UserID=<*>,"['Cached', '0']"
39,31,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,45,ngl-lib_NglController,NotifyData: request id: 2 api: 0,NotifyData: request id: <*> api: <*>,"['2', '0']"
39,32,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,21,ngl-lib_NglController,GetProfile: request 2 recieved,GetProfile: request <*> recieved,['2']
39,33,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,22,ngl-lib_NglController,GetProfile: request 2 returned status 403,GetProfile: request <*> returned status <*>,"['2', '403']"
39,34,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,66,ngl-lib_NglController,StartRecurringAuthAndProfileChecks: invoked,StartRecurringAuthAndProfileChecks: invoked,[]
39,35,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T10:01:19:630+0200,5,ngl-lib_NglController,EnableProfileRefresh: invoked,EnableProfileRefresh: invoked,[]
39,36,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:534+0200,23,ngl-lib_NglController,GetRefreshProfile: invoked with initial result: none & GetProfile type: 1,GetRefreshProfile: invoked with initial result: <*> & GetProfile type: <*>,"['none', '1']"
40,1,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:536+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 3 api: 12 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['3', '12', 'no']"
40,2,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
40,3,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,47,ngl-lib_NUSecureProfileFetcher ErrorID=%s : %s inform Controller,operator(),operator(),[]
40,4,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,15,ngl-lib_NglAppLib ErrorID=220,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,[]
40,5,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
40,6,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 3 type 9 status 403 sequence subsequent),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['3', '9', '403', 'subsequent']"
40,7,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
40,8,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,55,ngl-lib_NglController,ProcessV2Profile: Subsequent profile failure: existing profile status 403,ProcessV2Profile: Subsequent profile failure: existing profile status <*>,['403']
40,9,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:542+0200,9,ngl-lib_NglController,"ForceProfileRefresh: cause: 1, delay: 0","ForceProfileRefresh: cause: 1, delay: <*>",['0']
40,10,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:543+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
40,11,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:543+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
40,12,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:543+0200,2,ngl-lib_UserPrincipalDao,DeleteUserPrincipal failed in RemoveUserProfile,DeleteUserPrincipal failed in RemoveUserProfile,[]
40,13,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-01T11:01:19:543+0200,7,ngl-lib_UserPrincipalManager,Failed to remove principal,Failed to remove principal,[]
40,14,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-02T22:41:19:957+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
41,1,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-02T22:41:19:958+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
41,2,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-02T22:41:19:959+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
41,3,ed8c9b44-03bf-4faa-b0c2-cc1447da85ca.1593590479613,2020-07-02T22:41:19:959+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
